filename,class,foreground_pixels,foreground_ratio,status
20211011_162158 (Custom) (Custom).jpg,Cutting Weevil,8672,0.1506,success
20211011_161627 (Custom) (Custom).jpg,Cutting Weevil,5481,0.0952,success
20211011_131104 (Custom).jpg,Cutting Weevil,9344,0.1217,success
20211011_161505 (Custom).jpg,Cutting Weevil,7208,0.1251,success
20211011_161330 (Custom) (Custom).jpg,Cutting Weevil,8921,0.1549,success
20211011_162503(0) (Custom).jpg,Cutting Weevil,5778,0.1003,success
20211011_162120 (Custom) (Custom).jpg,Cutting Weevil,4541,0.0788,success
20211011_162413 (Custom) (Custom).jpg,Cutting Weevil,5564,0.0966,success
20211011_161452 (Custom) (Custom).jpg,Cutting Weevil,10048,0.1744,success
20211011_161242 (Custom).jpg,Cutting Weevil,4776,0.0829,success
20211011_170535 (Custom).jpg,Cutting Weevil,8417,0.1461,success
20211011_162011 (Custom) (Custom).jpg,Cutting Weevil,6428,0.1116,success
20211011_161245 (Custom).jpg,Cutting Weevil,4858,0.0843,success
20211011_161534 (Custom).jpg,Cutting Weevil,1333,0.0231,success
20211011_160903(0) (Custom) (Custom).jpg,Cutting Weevil,2145,0.0372,success
20211011_160904 (Custom).jpg,Cutting Weevil,1573,0.0273,success
20211011_162355 (Custom) (Custom).jpg,Cutting Weevil,7287,0.1265,success
20211011_161957 (Custom) (Custom).jpg,Cutting Weevil,10201,0.1771,success
20211011_161609 (Custom).jpg,Cutting Weevil,5175,0.0898,success
20211011_161145 (Custom) (Custom).jpg,Cutting Weevil,4093,0.0711,success
20211011_162115 (Custom).jpg,Cutting Weevil,2110,0.0366,success
20211011_170546 (Custom) (Custom).jpg,Cutting Weevil,5000,0.0868,success
20211011_162454(0) (Custom) (Custom).jpg,Cutting Weevil,6028,0.1047,success
20211011_160821 (Custom).jpg,Cutting Weevil,3588,0.0623,success
20211011_161205 (Custom).jpg,Cutting Weevil,4983,0.0865,success
20211011_162146 (Custom) (Custom).jpg,Cutting Weevil,6026,0.1046,success
20211011_162616 (Custom) (Custom).jpg,Cutting Weevil,2763,0.0480,success
20211011_161657 (Custom) (Custom).jpg,Cutting Weevil,3501,0.0608,success
20211011_162519 (Custom).jpg,Cutting Weevil,8208,0.1425,success
20211011_161505 (Custom) (Custom).jpg,Cutting Weevil,7230,0.1255,success
20211011_170254 (Custom) (Custom).jpg,Cutting Weevil,4395,0.0763,success
20211011_162552 (Custom) (Custom).jpg,Cutting Weevil,3803,0.0660,success
20211011_162155 (Custom).jpg,Cutting Weevil,6494,0.1127,success
20211011_161340 (Custom) (Custom).jpg,Cutting Weevil,8809,0.1529,success
20211011_161641 (Custom) (Custom).jpg,Cutting Weevil,3026,0.0525,success
20211011_162150 (Custom) (Custom).jpg,Cutting Weevil,5757,0.0999,success
20211011_170139 (Custom).jpg,Cutting Weevil,5657,0.0982,success
20211011_131101 (Custom) (Custom).jpg,Cutting Weevil,10640,0.1385,success
20211011_161243 (Custom) (Custom).jpg,Cutting Weevil,4901,0.0851,success
20211011_161410 (Custom) (Custom).jpg,Cutting Weevil,3952,0.0686,success
20211011_162419 (Custom).jpg,Cutting Weevil,7595,0.1319,success
20211011_161426 (Custom).jpg,Cutting Weevil,9135,0.1586,success
20211011_161519 (Custom) (Custom).jpg,Cutting Weevil,7861,0.1365,success
20211011_161908 (Custom).jpg,Cutting Weevil,7289,0.1265,success
20211011_161909 (Custom) (Custom).jpg,Cutting Weevil,6061,0.1052,success
20211011_161625 (Custom) (Custom).jpg,Cutting Weevil,6330,0.1099,success
20211011_162021 (Custom) (Custom).jpg,Cutting Weevil,7711,0.1339,success
20211011_162125 (Custom).jpg,Cutting Weevil,7666,0.1331,success
20211011_161650(0) (Custom) (Custom).jpg,Cutting Weevil,6575,0.1141,success
20211011_162131(0) (Custom).jpg,Cutting Weevil,11838,0.2055,success
20211011_160933 (Custom).jpg,Cutting Weevil,2415,0.0419,success
20211011_162423 (Custom) (Custom).jpg,Cutting Weevil,5919,0.1028,success
20211011_162055 (Custom).jpg,Cutting Weevil,7201,0.1250,success
20211011_161614(0) (Custom).jpg,Cutting Weevil,7166,0.1244,success
20211011_161830 (Custom) (Custom).jpg,Cutting Weevil,6291,0.1092,success
20211011_161345 (Custom).jpg,Cutting Weevil,10215,0.1773,success
20211011_161245(0) (Custom) (Custom).jpg,Cutting Weevil,4348,0.0755,success
20211011_161544 (Custom).jpg,Cutting Weevil,8933,0.1551,success
20211011_161609 (Custom) (Custom).jpg,Cutting Weevil,5252,0.0912,success
20211011_162015 (Custom).jpg,Cutting Weevil,9108,0.1581,success
20211011_161458 (Custom) (Custom).jpg,Cutting Weevil,4639,0.0805,success
20211011_162419 (Custom) (Custom).jpg,Cutting Weevil,7629,0.1324,success
20211011_170534 (Custom) (Custom).jpg,Cutting Weevil,7207,0.1251,success
20211011_162130 (Custom).jpg,Cutting Weevil,7648,0.1328,success
20211011_161210(0) (Custom) (Custom).jpg,Cutting Weevil,4612,0.0801,success
20211011_162445 (Custom) (Custom).jpg,Cutting Weevil,5611,0.0974,success
20211011_131115 (Custom) (Custom).jpg,Cutting Weevil,8358,0.1088,success
20211011_162216 (Custom) (Custom).jpg,Cutting Weevil,7548,0.1310,success
20211011_162528 (Custom) (Custom).jpg,Cutting Weevil,5053,0.0877,success
20211011_161520 (Custom).jpg,Cutting Weevil,8255,0.1433,success
20211011_162428(0) (Custom) (Custom).jpg,Cutting Weevil,1150,0.0200,success
20211011_161643 (Custom) (Custom).jpg,Cutting Weevil,3816,0.0663,success
20211011_170138 (Custom).jpg,Cutting Weevil,5779,0.1003,success
20211011_162051 (Custom) (Custom).jpg,Cutting Weevil,5937,0.1031,success
20211011_162153 (Custom).jpg,Cutting Weevil,6698,0.1163,success
20211011_161412 (Custom) (Custom).jpg,Cutting Weevil,8371,0.1453,success
20211011_160942 (Custom).jpg,Cutting Weevil,3590,0.0623,success
20211011_160835 (Custom).jpg,Cutting Weevil,3879,0.0673,success
20211011_162625 (Custom).jpg,Cutting Weevil,4499,0.0781,success
20211011_162101 (Custom).jpg,Cutting Weevil,9184,0.1594,success
20211011_161244 (Custom).jpg,Cutting Weevil,4644,0.0806,success
20211011_162110 (Custom) (Custom).jpg,Cutting Weevil,7642,0.1327,success
20211011_162411 (Custom) (Custom).jpg,Cutting Weevil,6171,0.1071,success
20211011_162428(0) (Custom).jpg,Cutting Weevil,1159,0.0201,success
20211011_162359 (Custom).jpg,Cutting Weevil,6783,0.1178,success
20211011_170534 (Custom).jpg,Cutting Weevil,7102,0.1233,success
20211011_162428 (Custom).jpg,Cutting Weevil,7225,0.1254,success
20211011_160903(0) (Custom).jpg,Cutting Weevil,2131,0.0370,success
20211011_161243 (Custom).jpg,Cutting Weevil,4916,0.0853,success
20211011_161532 (Custom).jpg,Cutting Weevil,7024,0.1219,success
20211011_161410 (Custom).jpg,Cutting Weevil,3954,0.0686,success
20211011_162013 (Custom) (Custom).jpg,Cutting Weevil,12309,0.2137,success
20211011_170533 (Custom).jpg,Cutting Weevil,6745,0.1171,success
20211011_161934(0) (Custom).jpg,Cutting Weevil,5175,0.0898,success
20211011_162146 (Custom).jpg,Cutting Weevil,6024,0.1046,success
20211011_161147 (Custom) (Custom).jpg,Cutting Weevil,4399,0.0764,success
20211011_162425 (Custom).jpg,Cutting Weevil,3889,0.0675,success
20211011_162329 (Custom) (Custom).jpg,Cutting Weevil,2938,0.0510,success
20211011_170138 (Custom) (Custom).jpg,Cutting Weevil,5796,0.1006,success
20211011_162015 (Custom) (Custom).jpg,Cutting Weevil,9114,0.1582,success
20211011_162552 (Custom).jpg,Cutting Weevil,3779,0.0656,success
20211011_161607 (Custom) (Custom).jpg,Cutting Weevil,5257,0.0913,success
20211011_161828 (Custom) (Custom).jpg,Cutting Weevil,6608,0.1147,success
20211011_161339 (Custom).jpg,Cutting Weevil,8417,0.1461,success
20211011_162131(0) (Custom) (Custom).jpg,Cutting Weevil,11840,0.2056,success
20211011_161934 (Custom).jpg,Cutting Weevil,4937,0.0857,success
20211011_162500 (Custom).jpg,Cutting Weevil,9977,0.1732,success
20211011_161205 (Custom) (Custom).jpg,Cutting Weevil,5029,0.0873,success
20211011_162417 (Custom) (Custom).jpg,Cutting Weevil,8124,0.1410,success
20211011_161141 (Custom) (Custom).jpg,Cutting Weevil,4410,0.0766,success
20211011_160933 (Custom) (Custom).jpg,Cutting Weevil,2444,0.0424,success
20211011_161126 (Custom).jpg,Cutting Weevil,4794,0.0832,success
20211011_161934(0) (Custom) (Custom).jpg,Cutting Weevil,5173,0.0898,success
20211011_161657 (Custom).jpg,Cutting Weevil,3021,0.0524,success
20211011_161953 (Custom) (Custom).jpg,Cutting Weevil,11967,0.2078,success
20211011_162502 (Custom) (Custom).jpg,Cutting Weevil,1558,0.0270,success
20211011_161605 (Custom).jpg,Cutting Weevil,16234,0.2818,success
20211011_162612 (Custom) (Custom).jpg,Cutting Weevil,2411,0.0419,success
20211011_162437 (Custom).jpg,Cutting Weevil,12122,0.2105,success
20211011_161610 (Custom).jpg,Cutting Weevil,3530,0.0613,success
20211011_162455 (Custom) (Custom).jpg,Cutting Weevil,5657,0.0982,success
20211011_160625 (Custom) (Custom).jpg,Cutting Weevil,4590,0.0797,success
20211011_161642 (Custom).jpg,Cutting Weevil,1368,0.0238,success
20211011_161735 (Custom).jpg,Cutting Weevil,3530,0.0613,success
20211011_162359 (Custom) (Custom).jpg,Cutting Weevil,6831,0.1186,success
20211011_162524 (Custom).jpg,Cutting Weevil,7417,0.1288,success
20211011_162406 (Custom).jpg,Cutting Weevil,1654,0.0287,success
20211011_161619 (Custom) (Custom).jpg,Cutting Weevil,5001,0.0868,success
20211011_161832 (Custom).jpg,Cutting Weevil,5411,0.0939,success
IMG_20211011_140224 (Custom).jpg,Cutting Weevil,17474,0.2275,success
20211011_161127 (Custom) (Custom).jpg,Cutting Weevil,3942,0.0684,success
20211011_162523 (Custom).jpg,Cutting Weevil,8531,0.1481,success
20211011_162454 (Custom).jpg,Cutting Weevil,4199,0.0729,success
20211011_161426 (Custom) (Custom).jpg,Cutting Weevil,9148,0.1588,success
20211011_161150 (Custom).jpg,Cutting Weevil,4579,0.0795,success
20211011_162530 (Custom) (Custom).jpg,Cutting Weevil,8018,0.1392,success
20211011_161623 (Custom) (Custom).jpg,Cutting Weevil,8883,0.1542,success
20211011_161908(0) (Custom).jpg,Cutting Weevil,5119,0.0889,success
20211011_161957 (Custom).jpg,Cutting Weevil,10256,0.1781,success
20211011_162132 (Custom) (Custom).jpg,Cutting Weevil,8791,0.1526,success
20211011_162413 (Custom).jpg,Cutting Weevil,5525,0.0959,success
20211011_162433 (Custom) (Custom).jpg,Cutting Weevil,3237,0.0562,success
20211011_161950 (Custom).jpg,Cutting Weevil,16847,0.2925,success
20211011_162620(0) (Custom).jpg,Cutting Weevil,2783,0.0483,success
20211011_161744 (Custom).jpg,Cutting Weevil,4050,0.0703,success
IMG_20211011_140211 (Custom) (Custom).jpg,Cutting Weevil,17390,0.2264,success
20211011_162425 (Custom) (Custom).jpg,Cutting Weevil,4050,0.0703,success
20211011_161142 (Custom).jpg,Cutting Weevil,4566,0.0793,success
20211011_161919 (Custom) (Custom).jpg,Cutting Weevil,7578,0.1316,success
20211011_162049 (Custom) (Custom).jpg,Cutting Weevil,9639,0.1673,success
20211011_162058 (Custom).jpg,Cutting Weevil,8168,0.1418,success
20211011_161145 (Custom).jpg,Cutting Weevil,4089,0.0710,success
20211011_161243(0) (Custom).jpg,Cutting Weevil,4535,0.0787,success
20211011_162526 (Custom) (Custom).jpg,Cutting Weevil,5085,0.0883,success
20211011_161913 (Custom) (Custom).jpg,Cutting Weevil,5368,0.0932,success
20211011_162431 (Custom).jpg,Cutting Weevil,3702,0.0643,success
20211011_160708 (Custom).jpg,Cutting Weevil,5333,0.0926,success
20211011_161927 (Custom).jpg,Cutting Weevil,7051,0.1224,success
20211011_170252 (Custom) (Custom).jpg,Cutting Weevil,4503,0.0782,success
20211011_162436 (Custom).jpg,Cutting Weevil,9186,0.1595,success
20211011_161715(0) (Custom).jpg,Cutting Weevil,6930,0.1203,success
20211011_161744 (Custom) (Custom).jpg,Cutting Weevil,4057,0.0704,success
20211011_162026(0) (Custom) (Custom).jpg,Cutting Weevil,14126,0.2452,success
20211011_161643 (Custom).jpg,Cutting Weevil,3823,0.0664,success
20211011_161245 (Custom) (Custom).jpg,Cutting Weevil,4867,0.0845,success
20211011_161616 (Custom).jpg,Cutting Weevil,4010,0.0696,success
20211011_162457 (Custom) (Custom).jpg,Cutting Weevil,1440,0.0250,success
20211011_162204 (Custom) (Custom).jpg,Cutting Weevil,9868,0.1713,success
20211011_162158 (Custom).jpg,Cutting Weevil,8633,0.1499,success
20211011_161145(0) (Custom).jpg,Cutting Weevil,3799,0.0660,success
20211011_161515 (Custom) (Custom).jpg,Cutting Weevil,7244,0.1258,success
20211011_161346 (Custom) (Custom).jpg,Cutting Weevil,10915,0.1895,success
20211011_162055 (Custom) (Custom).jpg,Cutting Weevil,7236,0.1256,success
20211011_161135 (Custom).jpg,Cutting Weevil,5027,0.0873,success
20211011_162454(0) (Custom).jpg,Cutting Weevil,6012,0.1044,success
20211011_161629 (Custom) (Custom).jpg,Cutting Weevil,3732,0.0648,success
20211011_162501(0) (Custom) (Custom).jpg,Cutting Weevil,4805,0.0834,success
20211011_161605 (Custom) (Custom).jpg,Cutting Weevil,21128,0.3668,success
20211011_161859(0) (Custom).jpg,Cutting Weevil,5288,0.0918,success
20211011_162501 (Custom).jpg,Cutting Weevil,6835,0.1187,success
20211011_160708 (Custom) (Custom).jpg,Cutting Weevil,5331,0.0926,success
20211011_162423 (Custom).jpg,Cutting Weevil,4865,0.0845,success
20211011_162516 (Custom) (Custom).jpg,Cutting Weevil,1141,0.0198,success
20211011_161207 (Custom) (Custom).jpg,Cutting Weevil,2837,0.0493,success
20211011_162415 (Custom) (Custom).jpg,Cutting Weevil,6073,0.1054,success
20211011_162553 (Custom).jpg,Cutting Weevil,5137,0.0892,success
20211011_170538 (Custom) (Custom).jpg,Cutting Weevil,3866,0.0671,success
20211011_170538 (Custom).jpg,Cutting Weevil,3341,0.0580,success
20211011_162433(0) (Custom) (Custom).jpg,Cutting Weevil,9563,0.1660,success
20211011_162424 (Custom).jpg,Cutting Weevil,4604,0.0799,success
20211011_161155 (Custom) (Custom).jpg,Cutting Weevil,3408,0.0592,success
20211011_162355 (Custom).jpg,Cutting Weevil,7247,0.1258,success
20211011_161852 (Custom) (Custom).jpg,Cutting Weevil,8709,0.1512,success
20211011_170540 (Custom) (Custom).jpg,Cutting Weevil,7183,0.1247,success
20211011_162403 (Custom) (Custom).jpg,Cutting Weevil,9421,0.1636,success
20211011_161127 (Custom).jpg,Cutting Weevil,3947,0.0685,success
20211011_162500 (Custom) (Custom).jpg,Cutting Weevil,10339,0.1795,success
20211011_162530 (Custom).jpg,Cutting Weevil,7620,0.1323,success
20211011_161904 (Custom).jpg,Cutting Weevil,4929,0.0856,success
20211011_162532 (Custom) (Custom).jpg,Cutting Weevil,2037,0.0354,success
20211011_161309 (Custom).jpg,Cutting Weevil,4036,0.0701,success
20211011_162431 (Custom) (Custom).jpg,Cutting Weevil,3935,0.0683,success
20211011_162213 (Custom).jpg,Cutting Weevil,8718,0.1514,success
20211011_161956 (Custom).jpg,Cutting Weevil,10100,0.1753,success
20211011_162415 (Custom).jpg,Cutting Weevil,6066,0.1053,success
20211011_162130 (Custom) (Custom).jpg,Cutting Weevil,7590,0.1318,success
20211011_162530(0) (Custom).jpg,Cutting Weevil,7052,0.1224,success
20211011_160915 (Custom) (Custom).jpg,Cutting Weevil,3065,0.0532,success
20211011_162026(0) (Custom).jpg,Cutting Weevil,13894,0.2412,success
20211011_162524 (Custom) (Custom).jpg,Cutting Weevil,7506,0.1303,success
20211011_170108 (Custom) (Custom).jpg,Cutting Weevil,5420,0.0941,success
20211011_162455 (Custom).jpg,Cutting Weevil,5640,0.0979,success
20211011_161959 (Custom) (Custom).jpg,Cutting Weevil,9877,0.1715,success
20211011_162009 (Custom) (Custom).jpg,Cutting Weevil,6595,0.1145,success
20211011_161916 (Custom).jpg,Cutting Weevil,7311,0.1269,success
20211011_161424 (Custom) (Custom).jpg,Cutting Weevil,7572,0.1315,success
20211011_161418(0) (Custom) (Custom).jpg,Cutting Weevil,10481,0.1820,success
20211011_161833 (Custom).jpg,Cutting Weevil,5839,0.1014,success
20211011_162525 (Custom).jpg,Cutting Weevil,4904,0.0851,success
20211011_170157 (Custom).jpg,Cutting Weevil,4658,0.0809,success
20211011_161627 (Custom).jpg,Cutting Weevil,5433,0.0943,success
20211129_161830 (Custom).jpg,Die Back,4726,0.0820,success
20211129_163702 (Custom).jpg,Die Back,7268,0.1262,success
IMG_20211028_003503 (Custom).jpg,Die Back,12125,0.1579,success
20211129_163021 (Custom).jpg,Die Back,7450,0.1293,success
20211129_163911 (Custom).jpg,Die Back,5167,0.0897,success
IMG_20211027_193515 (Custom).jpg,Die Back,5473,0.0713,success
20211129_164051 (Custom).jpg,Die Back,6466,0.1123,success
20211129_161701 (Custom).jpg,Die Back,4328,0.0751,success
20211129_160859 (Custom).jpg,Die Back,3772,0.0655,success
20211129_161706 (Custom).jpg,Die Back,3287,0.0571,success
20211129_164003 (Custom).jpg,Die Back,6362,0.1105,success
20211129_163834 (Custom).jpg,Die Back,7090,0.1231,success
IMG_20211027_184024 (Custom).jpg,Die Back,5927,0.0772,success
IMG_20211028_002133 (Custom).jpg,Die Back,8857,0.1153,success
IMG_20211028_002804 (Custom).jpg,Die Back,6883,0.0896,success
IMG_20211027_193425 (Custom).jpg,Die Back,22611,0.2944,success
20211129_161631 (Custom).jpg,Die Back,5813,0.1009,success
20211129_163903 (Custom).jpg,Die Back,5444,0.0945,success
IMG_20211027_190448 (Custom).jpg,Die Back,12281,0.1599,success
IMG_20211027_190339 (Custom).jpg,Die Back,20098,0.2617,success
20211129_161714 (Custom).jpg,Die Back,5631,0.0978,success
20211129_162505 (Custom).jpg,Die Back,6719,0.1166,success
20211129_163050 (Custom).jpg,Die Back,8500,0.1476,success
IMG_20211028_003457 (Custom).jpg,Die Back,10581,0.1378,success
20211129_161846 (Custom).jpg,Die Back,4504,0.0782,success
IMG_20211028_003326 (Custom).jpg,Die Back,6593,0.0858,success
20211129_162226 (Custom).jpg,Die Back,8383,0.1455,success
20211129_161814 (Custom).jpg,Die Back,4505,0.0782,success
IMG_20211027_230010 (Custom).jpg,Die Back,6246,0.0813,success
20211129_164150 (Custom).jpg,Die Back,9767,0.1696,success
20211129_161600 (Custom).jpg,Die Back,5376,0.0933,success
20211129_161124 (Custom).jpg,Die Back,4778,0.0830,success
20211129_160958 (Custom).jpg,Die Back,7823,0.1358,success
20211129_160506 (Custom).jpg,Die Back,5201,0.0903,success
IMG_20211028_003738 (Custom).jpg,Die Back,12838,0.1672,success
IMG_20211027_182214 (Custom).jpg,Die Back,13900,0.1810,success
20211129_164102 (Custom).jpg,Die Back,5724,0.0994,success
20211129_162149 (Custom).jpg,Die Back,6333,0.1099,success
20211129_164020 (Custom).jpg,Die Back,8593,0.1492,success
IMG_20211027_230005 (Custom).jpg,Die Back,5108,0.0665,success
20211129_163733 (Custom).jpg,Die Back,6147,0.1067,success
IMG_20211028_003333 (Custom).jpg,Die Back,5330,0.0694,success
20211129_164308 (Custom).jpg,Die Back,9469,0.1644,success
20211129_162545 (Custom).jpg,Die Back,6598,0.1145,success
20211129_161041 (Custom).jpg,Die Back,4355,0.0756,success
20211129_164117 (Custom).jpg,Die Back,9494,0.1648,success
20211129_162109 (Custom).jpg,Die Back,6264,0.1087,success
20211129_162708 (Custom).jpg,Die Back,6435,0.1117,success
20211129_161640 (Custom).jpg,Die Back,6468,0.1123,success
IMG_20211027_193719 (Custom).jpg,Die Back,9026,0.1175,success
20211129_161906 (Custom).jpg,Die Back,4909,0.0852,success
20211129_163716 (Custom).jpg,Die Back,6442,0.1118,success
20211129_162216 (Custom).jpg,Die Back,7288,0.1265,success
20211129_164409 (Custom).jpg,Die Back,6305,0.1095,success
IMG_20211028_003839 (Custom).jpg,Die Back,8891,0.1158,success
20211129_163744 (Custom).jpg,Die Back,4022,0.0698,success
20211129_162244 (Custom).jpg,Die Back,6148,0.1067,success
20211129_163711 (Custom).jpg,Die Back,5603,0.0973,success
20211129_164010 (Custom).jpg,Die Back,8367,0.1453,success
IMG_20211028_003109 (Custom).jpg,Die Back,8692,0.1132,success
20211129_161637 (Custom).jpg,Die Back,4781,0.0830,success
20211129_163827 (Custom).jpg,Die Back,7285,0.1265,success
IMG_20211027_193553 (Custom).jpg,Die Back,12065,0.1571,success
